source,target
2963857245,2250539671
2963857245,2084591134
2963857245,1974336599
2963857245,2577888896
2963857245,2025895610
2963857245,1975594555
2963857245,2548105042
2963857245,2594382603
2963857245,2086456653
2963857245,1494404649
2963857245,2512009388
2963857245,2513959045
2963857245,2338607651
2963857245,232190577
2963857245,2588552579
2963857245,762579341
2031454920,2127647444
2031454920,1978656208
2031454920,1998604724
2031454920,2026210786
2031454920,2134388821
2031454920,2163696679
2031454920,2032866820
2031454920,2028066890
2031454920,2042801998
2031454920,2000346112
2031454920,2098588096
2031454920,2073619796
2031454920,2063045272
2031454920,2087900927
2031454920,1971307066
2031454920,1972291099
2031454920,2072125556
2031454920,1995976471
2031454920,2052642508
2031454920,2126650090
2031454920,2069940338
2031454920,2003905296
2031454920,2090402496
2031454920,1996986312
2031454920,1988119080
2031454920,2040231289
2031454920,2132152399
2031454920,2150167855
2148418136,3022868799
2148418136,2148905283
2148418136,1637267194
2148418136,1966460145
2148418136,2905756704
2148418136,2068550908
2148418136,2067495470
2148418136,2913376288
2148418136,2104699321
2148418136,2114512489
2148418136,1976941847
2148418136,2127890098
2148418136,2098971298
2148418136,2010523062
2148418136,2142987371
2148418136,2046398833
2148418136,2083111969
2148418136,1990427757
2148418136,2170672315
2148418136,2116254744
2148418136,2068772493
2148418136,2027901501
2148418136,2142845236
2148418136,2914815220
2148418136,2096213679
2148418136,2106156477
2148418136,2058654004
2148418136,1995228454
2148418136,2078295364
2148418136,2029935947
2148418136,2114370002
2148418136,2104103017
2148418136,2000049828
2148418136,1985388436
2148418136,155817285
2148418136,2066331511
2148418136,2071701364
2148418136,2065319587
2148418136,2051596226
2148418136,2088139652
2148418136,2073294695
2148418136,2155956309
2148418136,1975032311
2148418136,2084408084
2148418136,2080540567
2067549128,2045048510
2067549128,2091034860
2067549128,1593858497
2067549128,275510463
2067549128,1492401865
2067549128,2805572992
2067549128,2063231494
2067549128,2074229945
2067549128,2005073501
2067549128,2041064844
2067549128,2096763157
2067549128,173038773
2067549128,2485107905
2067549128,2144373990
2067549128,2127940734
2067549128,2904670791
2067549128,2182204071
2067549128,2138911192
2067549128,2028575454
2067549128,2080963341
2067549128,193810561
2067549128,2032279423
2067549128,2065185296
2067549128,585508578
2067549128,2035828145
2067549128,2133305486
2067549128,2059975220
2067549128,2311923057
2067549128,1966129247
2067549128,2059571747
2067549128,1492211318
2067549128,1971330847
2067549128,642978744
2067549128,2051515965
2067549128,2059802982
2067549128,113703268
2067549128,1571877086
2067549128,1987290990
2067549128,1921494992
2067549128,2798379419
2067549128,2089020888
2067549128,2104011458
2067549128,35756733
2067549128,1968644058
2067549128,574984718
2067549128,2012336753
2067549128,1537924018
2067549128,612367037
2067549128,588123130
2067549128,2048175679
2067549128,1564733087
2067549128,2094897387
2067549128,2049032469
2067549128,1984925167
2907314939,1560889174
2907314939,2314156916
2907314939,2791544114
2907314939,2232384272
2907314939,2196672866
2907314939,2116926372
2907314939,2153971674
2907314939,2760944227
2907314939,2411690126
2907314939,1707236724
2907314939,2145733300
2907314939,2580779885
2907314939,2030687867
2907314939,590851317
2907314939,2610353045
2907314939,2179362017
2907314939,390171974
2907314939,2165124144
2907314939,2188319912
2907314939,2102661085
2907314939,2746322868
2907314939,2041004514
2907314939,2185228848
2907314939,159571856
2907314939,2206559670
2907314939,2587853592
2907314939,2204903514
2907314939,2883681603
2907314939,2257269669
2907314939,2059128335
2907314939,2887947024
2907314939,2766949112
2907314939,2758534161
2907314939,2743599835
2907314939,2564851270
2907314939,2804790329
2907314939,2554524999
2907314939,2888317736
2907314939,2793527541
2907314939,2105373627
2907314939,2728827026
2907314939,2727583932
2907314939,1568665368
2907314939,1965571805
2907314939,1566854569
2907314939,2054783239
2907314939,406779498
242671399,2061341278
242671399,2135148902
242671399,1603374782
2925285378,2919115771
2925285378,2140190241
2925285378,2950133940
2925285378,2557283755
2925285378,2076063813
2925285378,2949888546
2925285378,2158899491
2925285378,2101196063
2925285378,2122646361
2925285378,179875071
2925285378,2949547296
2925285378,2493916176
2925285378,2582561810
2925285378,2115022330
2925285378,2022204871
2925285378,2140910804
2925285378,2084591134
2925285378,1508977358
2925285378,22861983
2925285378,1743243001
2925285378,1967579779
2925285378,1837843568
2925285378,2137130182
2925285378,2129249398
2925285378,2145446394
2925285378,2028904519
2925285378,2742330194
2925285378,1964869462
2925285378,2103063352
2925285378,2263846226
2925285378,2121184547
2925285378,2100772444
2925285378,2023736093
2925285378,2577888896
2925285378,2072715695
2925285378,1638051351
2925285378,1796766288
2925285378,202178741
2925285378,2032897813
2925285378,2410465342
2925285378,1546111015
2925285378,2949957935
2925285378,1499517307
2925285378,2142869398
2925285378,2763572884
2925285378,2516338333
2925285378,1975594555
2925285378,2106281550
2925285378,1995613787
2925285378,2099223662
2925285378,2020264290
2925285378,2164082612
2925285378,2340254858
2925285378,2598689838
2925285378,2296706733
2925285378,2128279859
2925285378,2809476703
2925285378,2534782164
2925285378,2142047467
2925285378,1971494700
2925285378,2022792389
2925285378,2248267741
2925285378,1996665163
2925285378,2128509431
2925285378,2424495361
2925285378,2531862055
2925285378,2769670129
2925285378,1823976324
2925285378,2906971970
2925285378,2160513711
2925285378,2152400901
2925285378,2068963126
2925285378,2337241778
2925285378,1964908178
2925285378,175462559
2925285378,1897729025
2925285378,2132210327
2925285378,621249151
2925285378,2251214593
2925285378,2211582303
2925285378,2096555427
2925285378,2244091508
2925285378,1981143068
2925285378,2798611956
2925285378,2251262990
2925285378,2624010645
2925285378,2903981179
2925285378,2165351402
2925285378,2041831540
2925285378,2537074547
2925285378,2766411764
2925285378,2137098597
2925285378,2250366030
2925285378,2170340032
2925285378,2370264397
2925285378,2786711839
2925285378,2890523554
2925285378,2063590434
2925285378,2584278128
2925285378,2897862112
2925285378,2779032996
2925285378,2743087057
2925285378,2907835769
2925285378,2742982900
2925285378,2906865860
2789734131,2101234009
2789734131,2250861254
2789734131,2104266030
2789734131,2128634885
2789734131,2962698288
2789734131,2410465342
2789734131,2124637344
2789734131,1532503642
2789734131,2252147815
2789734131,1507075132
2789734131,2251262990
2789734131,2578313953
1986568082,1601314759
1986568082,1560405660
1986568082,2083921892
1986568082,2116951736
1986568082,1966078627
1986568082,1979147524
1986568082,2081356624
1986568082,2071563190
1986568082,2059655417
1986568082,2339358480
1986568082,2060494861
1986568082,2143968953
1986568082,2079415628
1986568082,2045614652
1986568082,796382037
2964092925,2127795553
2964092925,2153225416
2964092925,1979104937
2964092925,2148847267
2964092925,2154454189
2964092925,2117831564
2964092925,1529533208
2964092925,2151502664
2964092925,2029249040
2964092925,1532503642
2964092925,2610676001
2964092925,150699991
2964092925,2169528473
2964092925,2021758280
2964092925,2339329611
2964092925,2078896301
2964092925,2202041710
2964092925,2026417691
2184172426,2159011576
2184172426,1534098469
2184172426,1968784303
2184172426,2108042585
2184172426,2039170454
2184172426,2502823620
2184172426,1573348523
2184172426,2076510454
2184172426,2019384070
2184172426,2339008161
2184172426,2159440740
2184172426,2137617416
2184172426,2124794827
2184172426,2400239684
2184172426,2009385964
2184172426,2472566566
2184172426,2056960107
2184172426,2154912797
2184172426,617998894
2184172426,2035286281
2184172426,2061738565
2184172426,2114283347
2184172426,2045326217
2184172426,207938919
2184172426,634327178
2184172426,2082463997
2184172426,1986414734
2184172426,2326745322
2184172426,2040904687
2184172426,2150625542
2184172426,2073293912
2184172426,2316976104
2184172426,1969169984
2184172426,2031630898
2184172426,2131700189
2184172426,2068842553
2184172426,606225757
2184172426,2037937394
2184172426,2150079789
2184172426,2150813523
2184172426,2239897523
2184172426,2043362614
2184172426,2074963584
2184172426,2000673696
2184172426,2176876828
2184172426,2091209187
2184172426,2122922251
2184172426,2479619105
2184172426,2053244172
2184172426,241796808
2184172426,986210754
2184172426,2025708358
2184172426,1993337679
2184172426,2195463727
2184172426,2071051038
2184172426,2154729370
2184172426,1984461248
2184172426,2042910136
2184172426,1505374762
2184172426,2065762303
2184172426,2428513560
2184172426,2131652126
2184172426,2418362121
2184172426,2135380625
2184172426,2038645800
2184172426,604022214
2184172426,24078900
2184172426,2097680980
2535105469,2130354913
2535105469,2084591134
2535105469,1967579779
2535105469,2033198212
2535105469,2150208547
2535105469,2021314079
2535105469,2232384272
2535105469,2113889316
2535105469,2027135291
2535105469,1996263819
2535105469,2003741412
2535105469,2142517301
2535105469,2149910108
2535105469,2130863673
2535105469,2153134053
2535105469,2128893310
2535105469,2003998314
2535105469,2962860893
2535105469,2035654630
2535105469,1969667322
2535105469,171462922
2535105469,2139023605
2535105469,90853004
2535105469,2006111321
2535105469,2039222427
2535105469,1964839757
2535105469,2164891252
2535105469,2124623748
2535105469,2095738544
2535105469,2050206549
2535105469,1981914875
2535105469,170316166
2535105469,2062056324
2535105469,2014826501
2535105469,2546622417
2535105469,2033588253
2901175196,1968380849
2901175196,2884174104
2901175196,2897583329
2901175196,2809287112
2901175196,2757785998
2901175196,2537021188
2901175196,1985739447
2901175196,2829301623
1647458253,2099697766
1647458253,2619731159
1647458253,2601578636
1647458253,2164942343
1647458253,2010512215
1647458253,2145847411
1647458253,2110931780
1647458253,2052257123
1647458253,2089131745
1647458253,2127760169
1647458253,2004937112
1647458253,2138068600
1647458253,2087413892
1647458253,1968386919
1647458253,1860309274
1647458253,1990257125
1647458253,2073229941
1647458253,1988415709
1647458253,2420851163
1647458253,2159225851
1647458253,1971311351
1647458253,1997247272
1647458253,2017964865
1647458253,2104712171
1647458253,2022465333
1647458253,2042184165
1647458253,2032602907
1647458253,2168898987
1647458253,2015309733
1647458253,1999882427
1647458253,2098012598
1647458253,1625264912
1647458253,2048050374
1647458253,2103149945
1647458253,2119750097
1647458253,2181954651
1647458253,2073504456
1647458253,219115940
1647458253,2110617715
1647458253,2096178200
1647458253,2105650537
1647458253,2473823285
1647458253,1977164662
1647458253,2002893445
1647458253,2128689402
1647458253,33233541
1647458253,2047773123
2136438047,2751862591
2136438047,2989448192
2136438047,2090385406
2136438047,2092845274
2136438047,2082484843
2136438047,158360074
2136438047,2034023198
2136438047,2801239235
2136438047,2004794785
2136438047,297495226
2136438047,131946510
2100771585,2141846678
2100771585,2129688566
2100771585,2103069250
2100771585,2021604300
2100771585,2067652354
2100771585,2134740567
2100771585,2142476463
2100771585,2113278009
2100771585,1513172526
2100771585,2106707960
2100771585,2025765071
2100771585,2167119086
2100771585,2152066760
2100771585,2152695988
2100771585,1971239373
2100771585,1972456431
2100771585,2041828341
2100771585,1984939782
2100771585,2075449838
2100771585,2059519261
2100771585,2082325090
2100771585,2053775789
2100771585,1984434413
2100771585,2135539572
2100771585,2072324070
2100771585,2063082719
2100771585,2015184797
2100771585,2084791780
2100771585,2132547882
2100771585,2120713060
2100771585,2122546579
2100771585,2030572138
2100771585,2169838712
2100771585,2090408420
2100771585,1997782531
2100771585,2113171832
2100771585,1977137219
2100771585,1996691970
2100771585,2091306026
2100771585,2145471837
2100771585,1931993984
2100771585,2006151397
2100771585,2020686416
2100771585,1971451668
2100771585,2076122815
2100771585,1983391773
2100771585,2914743889
2100771585,2116669013
2100771585,2159664655
2100771585,1945953471
2100771585,2138240039
2100771585,2108878076
2100771585,1948979992
2100771585,2162440938
2100771585,2018599884
2100771585,2007480461
2100771585,1826860130
2100771585,2150561972
2100771585,2049023158
2100771585,2103669707
2100771585,2083549089
2100771585,2011517806
2100771585,2164466619
2100771585,2047554203
2100771585,1994771324
2100771585,1508971803
2100771585,623870268
2100771585,2147234565
2100771585,2909491119
2100771585,2031120910
2100771585,2039191554
2100771585,2147301486
2100771585,1577360967
2100771585,2291286201
2152594713,2150943872
2152594713,2058620209
2152594713,99771653
2152594713,2086516343
2152594713,2119961722
2152594713,1894992122
2152594713,2061848279
2152594713,2020010291
2152594713,1972060196
2152594713,2077193498
2152594713,1971020743
2152594713,2021398914
2152594713,1998769961
2152594713,2093345485
2152594713,1966092582
2152594713,1964446434
2152594713,1967563154
2152594713,2167943530
2152594713,2042199821
2152594713,2029027032
2152594713,2067292033
2152594713,2010117934
2152594713,2023210531
2152594713,2110269324
2152594713,88962343
2766411764,2250539671
2766411764,2964308564
2766411764,1832693441
2766411764,2157331557
2766411764,2123442489
2766411764,2149684865
2766411764,2470673105
2766411764,2250966211
2766411764,2154359981
2766411764,2120015072
2766411764,2604264634
2766411764,1996665163
2766411764,2250843058
2766411764,2334209988
2007921124,2163569782
2007921124,2161621074
2007921124,2073166664
2007921124,2038321346
2007921124,2094600823
2007921124,2083504765
2007921124,2148354545
2007921124,2065070540
2007921124,1983949956
2007921124,2118576003
2007921124,2114891897
2007921124,2068166605
2007921124,2005151061
2007921124,1982914430
2007921124,1966584303
2007921124,1966325275
2007921124,2146324079
2007921124,2145746845
2007921124,2047045693
2007921124,2006856585
2007921124,2134047179
2007921124,2089474474
2007921124,1959427989
2007921124,1969239630
2007921124,2000297003
2007921124,2115300235
2007921124,2048007018
2007921124,1970388641
2007921124,2124383359
2007921124,2021380969
2007921124,2042393860
2007921124,2161793248
2007921124,2133438756
2007921124,2027121124
2007921124,2142295278
2007921124,2001354943
2007921124,2010744398
2007921124,2036419185
2007921124,1967252989
2007921124,2059657996
2007921124,1972324668
2086444112,2108592835
2086444112,2136253554
2086444112,1984030600
2086444112,2171266569
2086444112,1972897873
2086444112,2101763099
2086444112,2155942638
2086444112,2112502352
2086444112,2109240438
2086444112,2127699202
2086444112,2012945211
2086444112,2113704579
2086444112,2011580525
2086444112,2059504896
2086444112,2128045684
2086444112,1980139803
2086444112,1985613072
2086444112,2146618120
2086444112,2169663777
2086444112,2008964272
2086444112,1966029737
2086444112,2069018259
2086444112,2014486839
2086444112,2112912691
2086444112,2010475627
2086444112,2050060901
2086444112,2084867890
2086444112,1986922044
2086444112,2025849148
2086444112,1975068431
2086444112,2122457671
2086444112,2153674936
2086444112,2131563824
2086444112,2024406478
2086444112,2123402990
2086444112,2114265688
2086444112,2585454053
2108428055,2159011576
2108428055,2046229376
2108428055,1607171655
2108428055,2006644845
2108428055,2017580301
2108428055,2152676810
2108428055,2043527309
2108428055,1879376530
2108428055,1978015585
2108428055,2150432069
2108428055,2055592094
2108428055,2054727733
2108428055,2151130794
2108428055,1701655062
2108428055,1981424477
2108428055,2070066963
2108428055,204562422
2108428055,1972384236
2108428055,606616650
2108428055,2068152903
2108428055,2162664083
2108428055,2142803064
2108428055,2014780853
2108428055,2066983199
2108428055,2150002746
2108428055,2068705310
2108428055,2059735596
2108428055,2156312668
2108428055,2037952798
2108428055,2799379448
2108428055,2808216489
2108428055,1569303211
2108428055,2017528037
2108428055,2054553762
2798953174,2153579005
2798953174,2054141820
2798953174,2582561810
2798953174,2131744502
2798953174,2140310134
2798953174,2084591134
2798953174,2135790056
2798953174,2125031621
2798953174,2157881433
2798953174,2127785456
2798953174,2132553681
2798953174,2159981908
2798953174,2253995343
2798953174,2577888896
2798953174,2110505218
2798953174,1638051351
2798953174,1796766288
2798953174,176212337
2798953174,2032897813
2798953174,1546111015
2798953174,2595521492
2798953174,155754185
2798953174,2763572884
2798953174,2281420995
2798953174,2048508267
2798953174,2163898372
2798953174,1975594555
2798953174,2167355161
2798953174,2181558140
2798953174,1553232534
2798953174,2296706733
2798953174,2508504774
2798953174,2051405935
2798953174,2114510817
2798953174,2769670129
2798953174,2783564496
2798953174,2594382603
2798953174,1983328081
2798953174,2215547079
2798953174,2337875011
2798953174,127585952
2798953174,2743800013
2798953174,2146388917
2798953174,2001644739
2798953174,2125017820
2798953174,1993005455
2798953174,2900111438
2798953174,2188594517
2798953174,811556624
2798953174,1506704019
2798953174,2187646572
2798953174,2768290804
2798953174,2342315519
2798953174,2578970111
2798953174,207939270
2798953174,2782919842
1965002285,2132123717
1965002285,2156204904
1965002285,2104333617
1965002285,2106372654
1965002285,2165819542
1965002285,2157569065
1965002285,2033343553
1965002285,2082172798
2913284693,2582561810
2913284693,2119298903
2913284693,2791544114
2913284693,2132553681
2913284693,2116926372
2913284693,2164976104
2913284693,2048803507
2913284693,2279053323
2913284693,1707236724
2913284693,2144336235
2913284693,2580779885
2913284693,2611363225
2913284693,2809671175
2913284693,2580701943
2913284693,2034669894
2913284693,1834968125
2913284693,2291469954
2913284693,2168050945
2913284693,2745461309
2913284693,1482406218
2913284693,1613353461
2913284693,2001644739
2913284693,2794471005
2913284693,1786233173
2913284693,2073594025
2913284693,2111520771
2913284693,2610420750
2913284693,2300155594
2913284693,2887692790
2913284693,2616356575
2913284693,2331702800
2913284693,2768390148
2913284693,1979117763
2913284693,2019966132
2913284693,2082644697
2102444793,1980309199
2102444793,2129516277
2102444793,2064254171
2102444793,2041357893
2102444793,2054272337
2102444793,2061665118
2102444793,2127934730
2102444793,2076835202
2102444793,2141607806
2102444793,2103078809
2102444793,1975025708
2102444793,1988764492
2102444793,2160420501
2102444793,2121851520
2102444793,2172273794
2102444793,2003446158
2102444793,2061725788
2102444793,2086701140
2102444793,2034411664
2102444793,2024913252
2102444793,2031477983
2102444793,2087890883
2102444793,1980078888
2102444793,2121819507
2102444793,2037410309
2102444793,2034625919
2102444793,2149991108
2102444793,2070913625
2102444793,1535423060
2102444793,2079354264
2102444793,2001300936
2102444793,2005508716
2102444793,1488932020
2102444793,2165795315
2102444793,2039873496
2102444793,1979776610
2102444793,1993404937
2102444793,2118641196
2102444793,2071051878
2102444793,2082615329
2102444793,112328830
2782758711,2163984563
2782758711,2163179583
2782758711,2137488413
2782758711,2139841269
2782758711,2089347171
2782758711,2156155183
2782758711,2011828013
2782758711,1904070199
2782758711,2345368148
2782758711,2180627577
2782758711,2073506374
2782758711,2596656615
2782758711,2077588541
2782758711,2901742598
2782758711,2523087982
2782758711,2731369199
2782758711,1539558839
2782758711,2492054209
2782758711,2901507767
2782758711,2774167246
2782758711,2027709371
2782758711,2736694309
2782758711,2604479233
2782758711,1964959883
2782758711,2097353993
2782758711,2096258985
2782758711,2565747109
2782758711,2756124350
2782758711,2053592497
2782758711,2468301510
2782758711,2766893218
2782758711,7744324
2782758711,2498150107
2782758711,1974076663
2782758711,2481429733
2782758711,2767010420
2782758711,2122288715
2782758711,2808068644
2782758711,140031049
2782758711,2524007228
2782758711,2049022341
2782758711,2525139407
2782758711,2901385789
2782758711,2499830274
2782758711,2149965369
2782758711,2171552496
2782758711,3033361551
2782758711,2087109714
2070479821,2122758649
2070479821,2150252655
2070479821,2028816106
2070479821,561536177
2070479821,2142999685
2070479821,2161749708
2070479821,2029885631
2070479821,2147154687
2070479821,2009009668
2070479821,1655967000
2070479821,2167024474
2070479821,2010354372
2070479821,1911240009
2070479821,2052513172
2070479821,2051593913
2070479821,2108234210
2070479821,2073129346
2070479821,2055112615
2070479821,2083445431
2070479821,2054448989
2070479821,1993235937
2070479821,1983781459
2070479821,2062655882
2070479821,2038605181
2070479821,2102704950
2070479821,2146415025
2070479821,2073092513
2070479821,2014496360
2070479821,2139013341
2070479821,1989035670
2070479821,2948084760
2070479821,2035465204
2070479821,2052468497
2070479821,2735509277
2070479821,1969457056
2070479821,2088479074
1967060364,2158997610
1967060364,1569737621
1967060364,2045841047
1967060364,2040993216
1967060364,2041179101
1967060364,2160871514
1967060364,1988615657
1967060364,2088245667
1967060364,2147859020
1967060364,2092308848
1967060364,2053468515
1967060364,2025432521
1967060364,1533249100
1967060364,2171961314
1967060364,2014106852
1967060364,2050826034
1967060364,2739999370
1967060364,1966021098
1967060364,2051150197
1967060364,1988352928
1967060364,2011408409
1967060364,2076929833
1967060364,2141306428
1967060364,2162398829
1967060364,2058013187
1967060364,2151679033
1967060364,2118178444
1967060364,2015115771
1967060364,2064447681
1967060364,1985782989
1967060364,2139996985
1967060364,2164949035
1967060364,2030488257
1967060364,2020586031
1967060364,1988505498
1967060364,1979856730
1967060364,1168253192
1967060364,2009325775
1967060364,2124393937
1967060364,2036470983
1967060364,2063789248
1967060364,1988462709
1967060364,1999647315
1967060364,2101211700
1967060364,2044887035
1967060364,2067353798
1967060364,2019973364
1967060364,2138735620
1967060364,1992695520
1967060364,2476065884
1967060364,2030521238
1967060364,2068941042
1967060364,2121314870
1967060364,2013732145
1967060364,2157762436
1967060364,2073755672
1967060364,1996857607
1967060364,2070229216
1967060364,1986206032
2060780441,2068323210
2060780441,2970959773
2060780441,1540933854
2060780441,2089043767
2060780441,2065710950
2060780441,624200443
2060780441,2114156797
2060780441,1984327624
2060780441,2124378400
2060780441,2154003818
2060780441,1562526790
2060780441,2135600606
2060780441,1989755239
2060780441,52579478
2060780441,2146602547
2060780441,2112063916
2060780441,2520844861
2060780441,2073501576
2060780441,20005475
2060780441,1964831852
2060780441,1972548048
2060780441,2181808671
2060780441,2161901373
2103542834,2084591134
2103542834,1528784858
2103542834,2282862549
2103542834,2132553681
2103542834,2132490153
2103542834,2116926372
2103542834,1973647208
2103542834,658743970
2103542834,1503976143
2103542834,2114976936
2103542834,2154941995
2103542834,2338378872
2103542834,2133369086
2103542834,614858046
2103542834,2024633545
2103542834,2142071678
2103542834,2140964946
2103542834,2028211630
2103542834,1530590556
2103542834,2134599899
2103542834,2154637800
2103542834,2082609047
2103542834,2165281888
2103542834,2111799631
2103542834,1585502282
2103542834,2154908036
2103542834,1880749507
2103542834,1501309921
2103542834,2037875487
2103542834,2095738544
2103542834,2158083740
2103542834,2058365057
2103542834,2132911820
2103542834,2064925627
2103542834,2112135024
2103542834,2127742590
2103542834,2133554056
2103542834,2015568663
2103542834,1972566367
2103542834,2133466832
2103542834,2413725221
2103542834,2409906955
2103542834,2066851879
2103542834,3008600676
1995693203,368475356
1995693203,2139188400
1995693203,2113669408
1995693203,2141538250
1995693203,1883717201
1995693203,2082513494
1995693203,2013170267
1995693203,2041092398
1995693203,1978630297
1995693203,2125437915
1995693203,1559039072
1995693203,2071504646
1995693203,3847728
1995693203,1984358054
1995693203,2055311115
2135062754,2082531061
2135062754,2006209122
2135062754,2053921496
2135062754,1663639398
2135062754,2103430676
2135062754,2059571469
2135062754,2089867299
2135062754,2005873723
2135062754,2030756552
2135062754,2008936587
2135062754,2000053256
2135062754,1968271443
2135062754,2089122366
2135062754,1979060730
2135062754,2127536296
2135062754,2085366382
2135062754,1983647344
2135062754,2185127359
2135062754,2051999196
2135062754,1984168890
2135062754,2497897187
2135062754,2041999039
2135062754,1963677635
2135062754,2078602497
2135062754,1994551435
2135062754,2052790140
2135062754,2106282815
2135062754,2006414078
2135062754,2066920473
2135062754,2110866943
2135062754,2045294763
2135062754,193491056
2135062754,2046191993
2135062754,2065360863
2135062754,2028770165
2135062754,54949088
2135062754,151879502
1992619260,2084398551
1992619260,1965399019
1992619260,2153190668
1992619260,1998274472
1992619260,1590636096
1992619260,1987995801
1992619260,2057065442
1992619260,2068479896
1992619260,587489735
1992619260,2033434363
1992619260,2074996472
1992619260,2435079844
1992619260,1967060747
1992619260,2033656498
1992619260,2004564222
1992619260,2132897231
1992619260,2110464026
1992619260,1972418462
1992619260,2084588129
1992619260,2093529423
1586469766,2085876742
1586469766,1976439938
1586469766,1746951143
1586469766,32124966
1586469766,1509004456
1586469766,1818956486
1586469766,2129541416
1586469766,216214477
1586469766,1993858171
1586469766,2011941723
1586469766,2177763946
1586469766,2169766717
1586469766,1591125606
1586469766,2113064155
1586469766,2026387202
1586469766,2061535763
1586469766,2022578815
1586469766,166961872
1586469766,2411725183
1586469766,162148820
1586469766,2123130820
1586469766,1593811948
1586469766,2166454836
1586469766,192797995
1586469766,1813997402
1586469766,1817578227
1586469766,1649423381
1586469766,141059550
1586469766,2480864816
1586469766,2103853105
1586469766,2728818836
1586469766,1935836015
1586469766,70133201
1586469766,1608443618
1586469766,9217
1586469766,2041827301
1586469766,2170494379
1586469766,2067366312
1586469766,1604933137
1586469766,1588378028
1586469766,2128695188
1975012378,2101196063
1975012378,1796766288
1975012378,1981048805
1975012378,2125761333
1975012378,2406116889
1975012378,2130553043
1975012378,2079339284
1975012378,1984263819
1975012378,1727350781
1975012378,2073336867
1975012378,1983612178
1975012378,1984069980
1975012378,2017654318
1975012378,1517326069
1975012378,2101558191
1975012378,2120790950
1975012378,2042204550
1975012378,2499360296
1975012378,2264375317
2075694535,2296042795
2075694535,2313581450
2075694535,1601314759
2075694535,2138377126
2075694535,2050006242
2075694535,1949683428
2075694535,2784967073
2075694535,2081031067
2075694535,2008703093
2075694535,3021430159
2075694535,1998258494
2075694535,2076129218
2075694535,2145939590
2075694535,2053537251
2075694535,2001069816
2075694535,2038370634
2075694535,2018286217
2075694535,1993833117
2075694535,2008915973
2075694535,2026005862
2075694535,1997860053
2075694535,2534027649
2075694535,2496098838
2075694535,2076486377
2266973025,2087484885
2266973025,2132553681
2266973025,2116926372
2266973025,2264742718
2266973025,2063214785
2266973025,2323316584
2266973025,1988615657
2266973025,2035370986
2266973025,1595896561
2266973025,2166245738
2266973025,2001644739
2266973025,2073594025
2266973025,2001185702
2266973025,2128155832
2266973025,1990449066
2266973025,2081500326
2266973025,2159721931
2266973025,2086911024
2266973025,2135614762
2266973025,2135600606
2266973025,2064447681
2266973025,2135447372
2266973025,2012975501
2266973025,2132845812
2266973025,2162841240
2266973025,2020586031
2266973025,1999489778
2266973025,52579478
2266973025,2091938038
2266973025,2145480817
2266973025,2150649810
2266973025,2145240390
2266973025,2054541604
2266973025,2019966132
2266973025,2081428640
2266973025,1972548048
2266973025,1992011943
2266973025,2229830397
2266973025,2316673755
2108878076,2061474427
2108878076,2059611964
2108878076,2150943872
2108878076,2123109647
2108878076,2124969157
2108878076,1982931669
2108878076,2066702198
2108878076,2199066796
2108878076,1996640304
2108878076,1990058660
2108878076,2014981322
2108878076,1985864587
2108878076,2088859710
2108878076,2171348939
2108878076,2047360549
2798244769,2141708418
2798244769,2119298903
2798244769,1560889174
2798244769,2137872373
2798244769,2472707757
2798244769,2157979842
2798244769,2153971674
2798244769,2149893809
2798244769,2310489833
2798244769,1980378097
2798244769,1539896512
2798244769,2279053323
2798244769,1707236724
2798244769,1428768901
2798244769,2139841269
2798244769,2089347171
2798244769,2035305558
2798244769,2323316584
2798244769,121992860
2798244769,2030687867
2798244769,1982640169
2798244769,2158437999
2798244769,2126670593
2798244769,2514342720
2798244769,2512471079
2798244769,2145161351
2798244769,1482406218
2798244769,2134599899
2798244769,2167927179
2798244769,1821499963
2798244769,2151022459
2798244769,2114796310
2798244769,2210688559
2798244769,2129205499
2798244769,2794471005
2798244769,2515757056
2798244769,2115365533
2798244769,2185228848
2798244769,2204903514
2798244769,1861167584
2798244769,2735275651
2798244769,435228830
2798244769,1979353549
2798244769,2031473829
2798244769,2152537654
2798244769,3016649807
1986477401,2159751970
1986477401,2618965576
1986477401,593008327
1986477401,1480391225
1986477401,2090001921
1986477401,407451959
1986477401,585485938
2789935117,2084591134
2789935117,2550819555
2789935117,619106838
2789935117,1522588346
2789935117,2410465342
2789935117,2610676001
2789935117,2252350410
2789935117,2248267741
2789935117,2740560510
2789935117,2113785254
2789935117,2289084663
2789935117,2322421138
2789935117,2096555427
2789935117,2043970480
2789935117,2114304925
2789935117,2140837457
2789935117,2618520320
2789935117,2572775696
2789935117,2592913799
2789935117,2102739482
2789935117,2068362542
2789935117,2083200135
2789935117,2611683373
2789935117,2735639044
2168598273,2087484885
2168598273,2144446993
2168598273,2974550657
2168598273,2107031757
2168598273,2138559331
2168598273,2100254283
2168598273,1992745256
2168598273,2119314959
2168598273,2061226698
2168598273,2055566656
2168598273,2131018314
2168598273,2134084792
2168598273,2121748618
2168598273,2034453108
2168598273,2017323063
2168598273,2093410327
2168598273,1588132147
2168598273,2051587828
2168598273,2122682494
2168598273,1980083892
2168598273,2147996559
2168598273,1970834718
2168598273,2143918822
2168598273,2028758511
2168598273,1977529793
2168598273,2149260122
2168598273,2143474508
2168598273,2114512489
2168598273,2070420735
2168598273,1564406254
2168598273,2088779903
2168598273,2150214803
2168598273,2088226858
